Positionarray,Intensity,Time,Bleachtimepoint
,37.547,,
,44.969,,
,30.722,,
,35.396,,
,14.622,,
,23.582,,
,57.459,,
,46.166,,
,42.574,,
,44.371,,
,45.508,,
,66.560,,
,63.361,,
,64.368,,
,65.276,,
,65.608,,
,40.480,,
,40.144,,
,18.292,,
,29.749,,
,37.486,,
,39.169,,
,40.990,,
,48.399,,
,23.639,,
,22.724,,
,42.432,,
,41.039,,
,36.943,,
,23.290,,
,42.259,,
,55.232,,
,38.759,,
,31.113,,
,41.605,,
,22.860,,
,52.703,,
,80.575,,
,57.891,,
,38.943,,
,19.360,,
,28.494,,
,39.975,,
,43.107,,
,51.157,,
,72.448,,
,43.135,,
,27.668,,
,26.549,,
,31.569,,
,35.059,,
,60.276,,
,66.901,,
,54.341,,
,26.894,,
,15.638,,
,45.337,,
,58.375,,
,63.565,,
,31.002,,
,33.746,,
,20.107,,
,72.573,,
,54.471,,
,38.510,,
,28.911,,
,35.279,,
,24.994,,
,15.345,,
,29.587,,
,59.109,,
,44.486,,
,65.020,,
,37.526,,
,37.389,,
,28.370,,
,64.828,,
,45.794,,
,29.134,,
,56.793,,
,31.858,,
,15.185,,
,57.156,,
,32.873,,
,71.420,,
,34.641,,
,37.661,,
,48.462,,
,20.205,,
,19.363,,
,37.177,,
,76.277,,
,48.066,,
,43.089,,
,33.581,,
,19.292,,
,30.956,,
,35.763,,
,37.977,,
,25.154,,
,25.784,,
,23.204,,
,41.978,,
,22.855,,
,28.828,,
,50.225,,
,23.576,,
,24.380,,
,29.061,,
,56.508,,
,28.275,,
,50.653,,
,58.643,,
,24.775,,
,44.945,,
,37.585,,
,29.008,,
,20.468,,
,32.183,,
,56.559,,
,44.042,,
,86.817,,
,35.973,,
,57.958,,
,32.664,,
,16.462,,
,40.718,,
,51.515,,
,33.210,,
,52.962,,
,680.432,,
,670.011,,
,723.777,,
,727.837,,
,804.959,,
,892.813,,
,809.446,,
,962.093,,
,901.161,,
,825.839,,
,745.883,,
,628.324,,
,681.794,,
,648.226,,
,666.617,,
,626.161,,
,703.557,,
,762.583,,
,726.112,,
,658.008,,
,726.730,,
,852.566,,
,854.390,,
,707.357,,
,970.792,,
,991.335,,
,928.002,,
,716.532,,
,753.586,,
,753.296,,
,753.727,,
,696.440,,
,794.578,,
,783.948,,
,711.015,,
,765.479,,
,696.223,,
,913.379,,
,912.783,,
,1336.879,,
,1885.125,,
,2064.348,,
,1876.386,,
,1658.307,,
,1547.956,,
,1583.967,,
,1374.337,,
,1329.345,,
,1147.646,,
,837.189,,
,809.010,,
,945.429,,
,930.456,,
,946.693,,
,1211.017,,
,1116.655,,
,1094.572,,
,958.676,,
,912.105,,
,801.777,,
,830.106,,
,894.427,,
,887.501,,
,764.710,,
,865.964,,
,728.321,,
,678.624,,
,763.935,,
,716.411,,
,850.199,,
,924.660,,
,831.098,,
,810.206,,
,761.651,,
,810.622,,
,709.239,,
,702.441,,
,764.549,,
,809.559,,
,705.264,,
,679.788,,
,690.477,,
,636.340,,
,561.037,,
,727.010,,
,695.291,,
,770.351,,
,658.653,,
,601.334,,
,534.261,,
,503.282,,
,396.150,,
,450.614,,
,494.869,,
,451.659,,
,541.603,,
,503.233,,
,552.110,,
,556.507,,
,520.417,,
,530.106,,
,567.944,,
,536.428,,
,537.590,,
,555.651,,
,597.275,,
,584.982,,
,643.540,,
,688.516,,
,596.113,,
,597.007,,
,658.437,,
,569.361,,
,570.054,,
,485.156,,
,525.006,,
,520.624,,
,450.729,,
,452.866,,
,448.305,,
,420.755,,
,346.605,,
,364.986,,
,276.971,,
,189.384,,
,390.327,,
,324.680,,
,387.078,,
,556.283,,
,654.387,,
,747.396,,
,874.126,,
,983.332,,
,1045.221,,
,891.532,,
,806.605,,
,798.064,,
,769.480,,
,785.690,,
,688.511,,
,734.440,,
,745.735,,
,562.725,,
,495.454,,
,490.979,,
,519.160,,
,496.632,,
,442.681,,
,419.276,,
,404.189,,
,400.665,,
,316.418,,
,387.678,,
,271.143,,
,285.272,,
,414.032,,
,334.623,,
,271.905,,
,318.434,,
,295.070,,
,253.488,,
,274.913,,
,292.802,,
,264.987,,
,239.312,,
,213.044,,
,221.354,,
,168.113,,
,213.913,,
,274.181,,
,269.691,,
,224.822,,
,190.189,,
,193.693,,
,168.765,,
,137.848,,
,114.005,,
,141.072,,
,211.025,,
,131.253,,
,111.215,,
,114.836,,
,87.784,,
,127.021,,
,152.110,,
,169.546,,
,161.379,,
,181.361,,
,145.488,,
,188.735,,
,207.227,,
,169.720,,
,161.467,,
,160.569,,
,120.512,,
,192.891,,
,166.934,,
,120.376,,
,131.823,,
,97.967,,
,61.752,,
,99.922,,
,119.716,,
,91.000,,
,90.249,,
,99.183,,
,115.181,,
,71.028,,
,113.992,,
,109.756,,
,48.620,,
,79.376,,
,66.552,,
,88.498,,
,76.591,,
,59.820,,
,40.965,,
,37.841,,
,45.183,,
,48.867,,
,54.716,,
,61.404,,
,73.576,,
,77.078,,
,52.397,,
,59.190,,
,44.828,,
,36.281,,
,28.317,,
,48.213,,
,57.457,,
,54.440,,
,39.059,,
,50.470,,
,31.985,,
,60.047,,
,61.639,,
,50.074,,
,53.186,,
,62.190,,
,28.376,,
,23.052,,
,48.151,,
,67.256,,
,77.505,,
,56.038,,
,19.198,,
,47.719,,
,19.126,,
,37.072,,
,54.716,,
,21.479,,
,38.501,,
,52.956,,
,42.560,,
,60.545,,
,32.264,,
,21.373,,
,28.973,,
,60.341,,
,60.670,,
,49.363,,
,21.450,,
,35.604,,
,55.285,,
,25.129,,
,46.340,,
,48.528,,
,69.643,,
,52.634,,
,26.997,,
,27.847,,
,17.656,,
,30.868,,
,37.607,,
,36.000,,
,51.203,,
,36.979,,
,28.270,,
,42.210,,
,58.312,,
,63.634,,
,60.895,,
,68.896,,
,50.192,,
,52.636,,
,46.424,,
,31.194,,
,32.932,,
,41.712,,
,43.082,,
,56.747,,
,30.332,,
,31.008,,
,13.586,,
,30.133,,
,22.600,,
,14.199,,
,47.854,,
,48.656,,
,69.093,,
,36.384,,
,47.199,,
,48.800,,
,53.910,,
,32.552,,
,37.813,,
,16.397,,
,43.725,,
,28.322,,
,38.372,,
,67.029,,
,36.454,,
,26.799,,
,40.682,,
,24.860,,
,43.513,,
,25.021,,
,44.024,,
,34.217,,
,41.744,,
,52.396,,
,27.119,,
,55.296,,
,64.854,,
,40.811,,
,27.475,,
,33.415,,
,27.229,,
,17.542,,
,39.579,,
,27.726,,
,24.307,,
,17.613,,
,16.207,,
,34.995,,
,41.767,,
,26.372,,
,26.006,,
,22.284,,
,25.546,,
,46.578,,
,43.632,,
,48.551,,
,30.819,,
,26.312,,
,37.475,,
,53.820,,
,50.408,,
,57.808,,
,77.369,,
,25.617,,
,29.111,,
,33.704,,
,37.182,,
,659.763,,
,686.664,,
,685.155,,
,731.263,,
,849.860,,
,1037.765,,
,913.674,,
,905.968,,
,843.107,,
,945.786,,
,845.321,,
,782.926,,
,631.444,,
,681.491,,
,594.150,,
,532.918,,
,655.922,,
,614.401,,
,655.548,,
,557.214,,
,628.885,,
,862.044,,
,849.807,,
,832.505,,
,790.879,,
,782.184,,
,901.177,,
,793.316,,
,785.676,,
,767.956,,
,703.034,,
,708.982,,
,806.301,,
,916.381,,
,825.253,,
,766.566,,
,839.734,,
,815.244,,
,1053.513,,
,1371.459,,
,1877.605,,
,1868.873,,
,1982.648,,
,1727.544,,
,1645.018,,
,1540.018,,
,1420.420,,
,1212.549,,
,1183.744,,
,1066.392,,
,954.430,,
,921.280,,
,935.746,,
,898.563,,
,971.396,,
,1072.123,,
,1009.842,,
,1003.140,,
,829.409,,
,845.648,,
,903.155,,
,778.898,,
,747.782,,
,687.391,,
,877.002,,
,760.032,,
,781.201,,
,677.040,,
,586.510,,
,795.836,,
,776.281,,
,765.914,,
,719.382,,
,782.894,,
,772.790,,
,776.657,,
,708.426,,
,763.383,,
,773.651,,
,774.365,,
,777.974,,
,611.138,,
,755.964,,
,686.737,,
,645.328,,
,621.964,,
,696.033,,
,828.930,,
,713.061,,
,694.219,,
,695.941,,
,785.358,,
,688.087,,
,620.565,,
,550.101,,
,441.849,,
,424.461,,
,497.823,,
,506.567,,
,604.403,,
,584.231,,
,503.463,,
,483.314,,
,601.443,,
,513.316,,
,580.304,,
,567.486,,
,536.455,,
,679.802,,
,684.455,,
,697.360,,
,686.208,,
,747.225,,
,587.002,,
,447.790,,
,455.442,,
,531.925,,
,433.765,,
,498.751,,
,433.634,,
,425.913,,
,423.168,,
,473.728,,
,464.032,,
,394.240,,
,365.561,,
,431.967,,
,466.021,,
,529.340,,
,628.832,,
,619.244,,
,725.573,,
,959.764,,
,1021.985,,
,912.975,,
,785.050,,
,655.006,,
,646.716,,
,735.063,,
,838.633,,
,689.968,,
,728.559,,
,644.163,,
,477.567,,
,445.471,,
,462.768,,
,434.058,,
,424.626,,
,473.642,,
,518.490,,
,389.181,,
,425.105,,
,371.458,,
,292.895,,
,278.874,,
,261.190,,
,234.111,,
,231.942,,
,234.834,,
,289.559,,
,277.892,,
,301.141,,
,212.048,,
,312.782,,
,300.742,,
,326.799,,
,225.250,,
,288.398,,
,256.875,,
,216.331,,
,201.120,,
,186.037,,
,158.432,,
,224.792,,
,302.918,,
,267.197,,
,291.039,,
,203.846,,
,141.351,,
,188.811,,
,132.727,,
,162.468,,
,134.035,,
,141.774,,
,154.898,,
,165.125,,
,165.303,,
,219.605,,
,203.780,,
,204.728,,
,167.644,,
,204.951,,
,246.357,,
,149.207,,
,161.971,,
,167.885,,
,200.441,,
,126.294,,
,133.882,,
,111.259,,
,124.936,,
,120.754,,
,109.415,,
,120.925,,
,140.112,,
,121.321,,
,89.276,,
,89.967,,
,79.978,,
,82.021,,
,104.583,,
,136.338,,
,110.192,,
,86.542,,
,77.555,,
,91.413,,
,141.439,,
,87.385,,
,59.307,,
,86.911,,
,124.946,,
,69.378,,
,30.159,,
,46.779,,
,33.256,,
,35.118,,
,43.645,,
,59.734,,
,37.967,,
,57.544,,
,55.378,,
,110.192,,
,66.227,,
,41.307,,
,58.342,,
,91.583,,
,143.814,,
,79.508,,
,58.490,,
,103.672,,
,86.298,,
,51.715,,
,34.808,,
,69.503,,
,43.760,,
,28.217,,
,33.178,,
,59.895,,
,99.623,,
,70.064,,
,55.591,,
,36.087,,
,53.200,,
,21.357,,
,26.837,,
,62.736,,
,37.946,,
,18.814,,
,39.263,,
,60.424,,
,65.565,,
,45.761,,
,40.279,,
,26.803,,
,38.076,,
,23.426,,
,38.076,,
,45.538,,
,36.244,,
,30.101,,
,55.277,,
,61.342,,
,50.656,,
,41.339,,
,22.755,,
,39.344,,
,37.835,,
,54.623,,
,55.712,,
,28.880,,
,34.925,,
,16.991,,
,27.756,,
,13.001,,
,50.044,,
,79.402,,
,17.639,,
,22.236,,
,58.439,,
,39.961,,
,21.680,,
,28.813,,
,37.594,,
,33.550,,
,18.984,,
,41.832,,
,30.992,,
,47.416,,
,41.360,,
,49.353,,
,44.819,,
,39.896,,
,27.899,,
,24.271,,
,45.243,,
,30.191,,
,89.001,,
,56.978,,
,38.359,,
,45.044,,
,81.760,,
,35.425,,
,41.092,,
,35.005,,
,11.259,,
,39.539,,
,49.740,,
,59.766,,
,47.989,,
,39.459,,
,37.659,,
,70.901,,
,23.156,,
,32.159,,
,55.146,,
,27.237,,
,24.183,,
,31.118,,
,48.653,,
,33.559,,
,23.001,,
,40.147,,
,39.026,,
,92.516,,
,46.375,,
,42.133,,
,57.010,,
,44.802,,
,30.315,,
,26.290,,
,49.840,,
,56.718,,
,43.055,,
,43.313,,
,44.224,,
,30.964,,
,44.030,,
,68.621,,
,60.244,,
,49.161,,
,60.078,,
,39.981,,
,38.143,,
,12.308,,
,18.666,,
,542.242,,
,567.448,,
,629.332,,
,635.114,,
,794.941,,
,891.644,,
,1091.995,,
,978.391,,
,984.153,,
,846.372,,
,773.851,,
,826.385,,
,795.809,,
,762.444,,
,745.068,,
,739.540,,
,675.599,,
,812.649,,
,732.863,,
,640.421,,
,603.632,,
,767.427,,
,789.905,,
,895.422,,
,798.505,,
,888.506,,
,1082.644,,
,811.430,,
,816.481,,
,805.802,,
,822.058,,
,750.603,,
,701.635,,
,655.787,,
,709.669,,
,725.718,,
,764.773,,
,819.765,,
,1030.116,,
,1259.488,,
,1749.907,,
,2023.287,,
,1778.554,,
,1659.037,,
,1488.358,,
,1426.489,,
,1352.711,,
,1347.919,,
,1138.829,,
,1115.483,,
,1007.601,,
,812.055,,
,702.743,,
,905.025,,
,1115.381,,
,988.394,,
,1069.106,,
,903.290,,
,757.234,,
,728.444,,
,717.707,,
,801.825,,
,952.404,,
,909.534,,
,908.845,,
,768.564,,
,655.776,,
,689.068,,
,750.120,,
,708.115,,
,765.160,,
,766.902,,
,865.161,,
,862.193,,
,767.512,,
,824.509,,
,764.709,,
,720.853,,
,694.818,,
,735.589,,
,642.861,,
,611.851,,
,630.139,,
,626.446,,
,727.565,,
,716.710,,
,703.974,,
,812.342,,
,797.366,,
,768.525,,
,665.198,,
,677.977,,
,633.602,,
,550.045,,
,490.562,,
,456.882,,
,543.391,,
,502.692,,
,571.875,,
,582.991,,
,484.643,,
,527.592,,
,530.771,,
,598.416,,
,634.909,,
,599.878,,
,677.007,,
,585.022,,
,562.590,,
,589.182,,
,690.684,,
,633.621,,
,589.935,,
,833.388,,
,576.542,,
,504.432,,
,444.188,,
,485.118,,
,410.667,,
,377.879,,
,372.333,,
,360.422,,
,356.109,,
,406.633,,
,398.374,,
,345.035,,
,427.254,,
,452.533,,
,491.166,,
,766.299,,
,732.881,,
,923.810,,
,869.239,,
,977.051,,
,933.381,,
,860.379,,
,867.938,,
,816.420,,
,853.780,,
,842.290,,
,656.605,,
,639.780,,
,521.213,,
,467.975,,
,628.904,,
,554.003,,
,504.371,,
,439.005,,
,591.753,,
,490.933,,
,448.578,,
,345.329,,
,375.959,,
,396.022,,
,303.921,,
,322.835,,
,369.347,,
,328.878,,
,374.226,,
,317.639,,
,341.284,,
,267.479,,
,250.922,,
,288.883,,
,264.653,,
,292.229,,
,249.742,,
,222.311,,
,265.358,,
,254.060,,
,211.294,,
,302.574,,
,243.475,,
,210.137,,
,222.555,,
,262.597,,
,155.523,,
,210.261,,
,223.480,,
,178.052,,
,194.069,,
,180.019,,
,144.449,,
,171.161,,
,252.041,,
,295.846,,
,206.562,,
,235.120,,
,152.412,,
,224.185,,
,235.929,,
,214.773,,
,187.875,,
,140.139,,
,130.546,,
,166.913,,
,160.097,,
,205.412,,
,195.062,,
,212.538,,
,223.313,,
,164.195,,
,157.280,,
,132.078,,
,126.352,,
,105.981,,
,152.043,,
,174.999,,
,176.223,,
,104.700,,
,108.168,,
,107.197,,
,132.231,,
,125.890,,
,122.065,,
,91.872,,
,98.328,,
,129.365,,
,142.702,,
,82.038,,
,110.436,,
,100.528,,
,68.121,,
,63.314,,
,63.921,,
,125.904,,
,93.410,,
,60.917,,
,62.065,,
,80.066,,
,95.482,,
,51.795,,
,66.062,,
,70.357,,
,104.921,,
,100.437,,
,97.207,,
,57.044,,
,63.808,,
,45.869,,
,44.867,,
,73.598,,
,120.460,,
,45.097,,
,43.940,,
,95.897,,
,81.760,,
,59.699,,
,44.502,,
,66.951,,
,43.520,,
,38.054,,
,29.235,,
,48.134,,
,62.024,,
,52.999,,
,47.865,,
,59.897,,
,29.536,,
,58.957,,
,58.434,,
,49.894,,
,52.231,,
,53.643,,
,41.376,,
,31.366,,
,37.605,,
,16.621,,
,57.909,,
,55.650,,
,50.731,,
,65.538,,
,48.401,,
,62.754,,
,50.715,,
,18.641,,
,45.730,,
,25.450,,
,41.142,,
,42.796,,
,23.383,,
,74.292,,
,43.302,,
,64.706,,
,58.206,,
,16.274,,
,60.525,,
,23.948,,
,66.496,,
,39.449,,
,24.114,,
,36.215,,
,39.881,,
,37.189,,
,53.327,,
,38.576,,
,30.169,,
,49.573,,
,47.304,,
,35.782,,
,39.130,,
,67.099,,
,26.300,,
,38.229,,
,52.406,,
,28.954,,
,37.041,,
,41.484,,
,55.291,,
,55.089,,
,34.210,,
,21.490,,
,53.102,,
,39.472,,
,39.908,,
,35.890,,
,28.243,,
,37.000,,
,47.889,,
,18.272,,
,31.165,,
,40.275,,
,34.366,,
,53.540,,
,31.693,,
,42.378,,
,13.016,,
,25.083,,
,45.897,,
,36.547,,
,51.866,,
,35.703,,
,38.217,,
,80.310,,
,37.578,,
,32.117,,
,43.563,,
,56.821,,
,40.271,,
,51.537,,
,63.499,,
,62.762,,
,54.031,,
,57.373,,
,82.304,,
,50.179,,
,58.654,,
,39.398,,
,33.561,,
,49.990,,
,28.032,,
,30.548,,
,33.539,,
,21.758,,
,67.002,,
,651.615,,
,626.775,,
,639.289,,
,758.844,,
,766.377,,
,974.170,,
,1012.539,,
,1174.339,,
,938.219,,
,1035.633,,
,802.871,,
,727.034,,
,724.566,,
,694.013,,
,778.508,,
,650.298,,
,787.059,,
,688.180,,
,632.316,,
,675.175,,
,829.184,,
,809.789,,
,833.087,,
,941.866,,
,882.387,,
,835.130,,
,922.448,,
,904.985,,
,946.771,,
,827.533,,
,716.839,,
,821.457,,
,877.137,,
,840.275,,
,708.155,,
,659.506,,
,746.930,,
,862.311,,
,989.350,,
,1395.423,,
,2015.905,,
,2126.540,,
,1912.424,,
,1691.075,,
,1563.307,,
,1398.635,,
,1397.235,,
,1376.620,,
,1159.979,,
,1020.708,,
,1016.548,,
,931.098,,
,950.459,,
,995.254,,
,1065.114,,
,975.032,,
,905.244,,
,971.205,,
,971.023,,
,847.681,,
,795.162,,
,787.682,,
,817.083,,
,733.070,,
,770.916,,
,814.152,,
,770.643,,
,708.863,,
,793.683,,
,817.922,,
,891.184,,
,963.382,,
,815.903,,
,828.793,,
,894.034,,
,953.393,,
,917.741,,
,837.775,,
,762.168,,
,669.127,,
,713.281,,
,718.924,,
,806.217,,
,833.853,,
,739.656,,
,857.427,,
,809.325,,
,638.462,,
,647.443,,
,614.854,,
,577.923,,
,535.746,,
,610.383,,
,593.277,,
,616.355,,
,576.277,,
,626.603,,
,570.174,,
,620.617,,
,513.461,,
,582.173,,
,597.657,,
,531.488,,
,600.616,,
,587.452,,
,600.398,,
,731.239,,
,719.037,,
,646.671,,
,669.525,,
,650.146,,
,752.513,,
,649.176,,
,554.758,,
,500.706,,
,600.095,,
,468.925,,
,372.578,,
,371.906,,
,382.644,,
,422.987,,
,412.575,,
,409.291,,
,345.058,,
,328.202,,
,412.929,,
,397.167,,
,461.339,,
,640.619,,
,756.240,,
,819.081,,
,931.072,,
,949.465,,
,981.130,,
,902.782,,
,1011.229,,
,867.680,,
,835.216,,
,969.626,,
,903.166,,
,728.522,,
,704.965,,
,553.201,,
,506.322,,
,557.819,,
,613.109,,
,529.154,,
,457.976,,
,400.143,,
,407.584,,
,437.896,,
,348.868,,
,266.635,,
,289.532,,
,329.126,,
,352.586,,
,403.307,,
,330.355,,
,309.090,,
,374.611,,
,247.872,,
,319.297,,
,325.210,,
,312.165,,
,346.387,,
,288.606,,
,344.435,,
,242.508,,
,281.454,,
,262.787,,
,270.022,,
,281.387,,
,223.130,,
,301.655,,
,281.982,,
,212.894,,
,204.201,,
,199.387,,
,182.841,,
,189.723,,
,169.908,,
,141.238,,
,197.323,,
,257.417,,
,206.807,,
,219.085,,
,168.421,,
,228.225,,
,196.067,,
,236.128,,
,259.964,,
,230.532,,
,224.564,,
,201.419,,
,128.718,,
,119.043,,
,176.936,,
,173.199,,
,184.449,,
,182.213,,
,153.968,,
,187.983,,
,140.496,,
,188.236,,
,165.427,,
,186.448,,
,110.659,,
,153.829,,
,162.326,,
,141.125,,
,192.328,,
,154.921,,
,144.745,,
,106.630,,
,60.228,,
,111.498,,
,105.419,,
,64.725,,
,94.115,,
,64.993,,
,65.346,,
,105.395,,
,77.481,,
,85.916,,
,90.406,,
,50.810,,
,93.185,,
,94.360,,
,66.685,,
,78.742,,
,97.126,,
,137.661,,
,91.014,,
,108.180,,
,165.273,,
,166.599,,
,111.414,,
,61.429,,
,84.548,,
,149.119,,
,93.980,,
,74.701,,
,99.056,,
,114.855,,
,57.398,,
,65.837,,
,98.372,,
,48.793,,
,51.942,,
,71.572,,
,54.806,,
,56.707,,
,39.876,,
,74.175,,
,62.981,,
,67.155,,
,44.438,,
,65.798,,
,61.564,,
,75.829,,
,75.545,,
,48.283,,
,42.982,,
,70.095,,
,70.194,,
,68.058,,
,60.135,,
,65.410,,
,46.634,,
,83.942,,
,60.657,,
,82.719,,
,51.539,,
,45.400,,
,47.003,,
,68.453,,
,49.252,,
,62.141,,
,56.940,,
,47.618,,
,25.304,,
,34.050,,
,30.029,,
,21.541,,
,26.786,,
,57.660,,
,22.990,,
,50.531,,
,27.916,,
,19.357,,
,42.043,,
,49.780,,
,31.763,,
,37.884,,
,38.335,,
,21.821,,
,21.615,,
,25.807,,
,32.766,,
,27.279,,
,22.221,,
,29.846,,
,62.935,,
,44.602,,
,43.021,,
,52.035,,
,20.745,,
,37.799,,
,35.244,,
,42.071,,
,64.394,,
,69.446,,
,55.851,,
,66.307,,
,31.734,,
,31.334,,
,47.829,,
,22.288,,
,33.528,,
,58.409,,
,71.382,,
,46.621,,
,50.287,,
,50.853,,
,37.583,,
,58.804,,
,27.528,,
,47.709,,
,34.841,,
,42.716,,
,53.395,,
,28.191,,
,54.591,,
,41.368,,
,43.438,,
,63.876,,
,28.804,,
,67.914,,
,67.595,,
,56.771,,
,44.540,,
,34.341,,
,46.649,,
,53.123,,
,84.642,,
,51.725,,
,49.926,,
,57.035,,
,75.652,,
,42.309,,
,35.726,,
,46.344,,
,21.759,,
,62.661,,
,43.790,,
,665.026,,
,711.619,,
,724.294,,
,789.615,,
,804.734,,
,805.996,,
,1020.467,,
,1078.051,,
,1113.357,,
,1057.555,,
,778.604,,
,797.067,,
,709.985,,
,631.572,,
,689.958,,
,679.474,,
,612.168,,
,665.487,,
,725.429,,
,773.208,,
,732.806,,
,806.946,,
,826.641,,
,874.567,,
,718.925,,
,747.292,,
,824.847,,
,912.126,,
,954.230,,
,849.347,,
,882.429,,
,906.178,,
,899.655,,
,930.445,,
,935.771,,
,614.807,,
,714.168,,
,796.562,,
,1221.833,,
,1355.740,,
,1784.174,,
,1971.842,,
,1555.746,,
,1665.601,,
,1855.233,,
,1766.920,,
,1391.651,,
,1111.077,,
,1085.454,,
,1037.615,,
,1025.866,,
,1050.411,,
,1173.861,,
,980.770,,
,1138.372,,
,949.146,,
,942.671,,
,896.695,,
,904.174,,
,783.682,,
,859.780,,
,844.245,,
,762.816,,
,752.468,,
,780.017,,
,721.955,,
,842.830,,
,793.968,,
,717.806,,
,709.244,,
,783.454,,
,792.490,,
,841.137,,
,699.056,,
,890.886,,
,792.997,,
,707.714,,
,732.601,,
,861.901,,
,745.100,,
,785.112,,
,745.858,,
,729.136,,
,780.091,,
,828.455,,
,826.379,,
,755.619,,
,664.939,,
,538.384,,
,529.784,,
,650.618,,
,641.678,,
,700.509,,
,669.329,,
,629.240,,
,614.618,,
,678.207,,
,594.767,,
,578.205,,
,466.480,,
,489.386,,
,511.416,,
,510.080,,
,536.939,,
,670.132,,
,674.743,,
,724.369,,
,845.339,,
,758.483,,
,747.364,,
,723.863,,
,624.991,,
,523.585,,
,535.471,,
,591.307,,
,566.944,,
,479.299,,
,479.497,,
,404.169,,
,417.414,,
,459.517,,
,402.684,,
,381.931,,
,394.417,,
,421.978,,
,462.436,,
,518.156,,
,578.328,,
,518.961,,
,652.120,,
,961.735,,
,996.848,,
,829.295,,
,922.755,,
,904.949,,
,1193.217,,
,975.907,,
,876.157,,
,856.609,,
,708.427,,
,673.320,,
,689.909,,
,719.368,,
,577.877,,
,579.707,,
,547.891,,
,607.241,,
,717.119,,
,581.036,,
,540.258,,
,481.220,,
,439.441,,
,322.742,,
,331.161,,
,388.545,,
,367.766,,
,305.289,,
,305.730,,
,336.505,,
,225.802,,
,275.204,,
,313.721,,
,241.018,,
,239.456,,
,282.088,,
,382.903,,
,503.121,,
,340.113,,
,286.639,,
,332.377,,
,315.150,,
,317.990,,
,324.506,,
,221.159,,
,291.603,,
,378.135,,
,239.939,,
,213.257,,
,250.487,,
,365.159,,
,223.211,,
,207.392,,
,194.406,,
,220.445,,
,209.185,,
,305.493,,
,305.424,,
,267.763,,
,258.202,,
,256.329,,
,200.232,,
,230.537,,
,204.375,,
,278.674,,
,267.833,,
,192.983,,
,176.655,,
,211.178,,
,208.512,,
,199.192,,
,159.541,,
,128.957,,
,216.811,,
,187.297,,
,165.745,,
,194.440,,
,186.945,,
,174.741,,
,131.813,,
,122.004,,
,108.669,,
,136.111,,
,162.968,,
,266.905,,
,218.236,,
,156.469,,
,156.776,,
,234.486,,
,175.866,,
,153.779,,
,134.577,,
,109.422,,
,135.380,,
,118.260,,
,101.938,,
,160.366,,
,118.246,,
,79.876,,
,52.900,,
,39.494,,
,79.605,,
,84.194,,
,90.643,,
,95.123,,
,139.007,,
,100.971,,
,111.569,,
,104.710,,
,76.719,,
,106.901,,
,102.182,,
,134.901,,
,133.382,,
,147.421,,
,62.363,,
,74.735,,
,75.824,,
,35.811,,
,63.140,,
,64.127,,
,84.244,,
,122.786,,
,51.227,,
,43.280,,
,79.745,,
,44.686,,
,62.719,,
,82.796,,
,115.444,,
,106.433,,
,82.296,,
,76.764,,
,53.291,,
,39.913,,
,45.763,,
,61.657,,
,75.434,,
,45.149,,
,55.494,,
,40.436,,
,30.325,,
,30.305,,
,45.869,,
,69.991,,
,71.658,,
,55.522,,
,74.297,,
,48.805,,
,77.974,,
,35.423,,
,31.511,,
,52.561,,
,67.397,,
,84.154,,
,47.223,,
,28.013,,
,49.689,,
,26.624,,
,42.509,,
,32.430,,
,53.205,,
,34.948,,
,22.396,,
,24.151,,
,13.801,,
,22.042,,
,43.706,,
,75.681,,
,43.813,,
,48.410,,
,56.018,,
,19.531,,
,60.087,,
,47.209,,
,77.690,,
,68.724,,
,60.656,,
,34.403,,
,56.498,,
,42.855,,
,27.638,,
,32.154,,
,31.501,,
,42.750,,
,31.821,,
,25.564,,
,35.711,,
,27.512,,
,36.885,,
,55.390,,
,58.154,,
,42.491,,
,38.581,,
,38.716,,
,23.111,,
,62.580,,
,56.870,,
,44.382,,
,67.775,,
,76.482,,
,30.170,,
,44.638,,
,35.073,,
,48.138,,
,43.146,,
,45.472,,
,28.404,,
,35.279,,
,38.598,,
,26.391,,
,62.291,,
,37.662,,
,39.890,,
,61.644,,
,49.983,,
,101.355,,
,53.501,,
,61.897,,
,14.263,,
,43.664,,
,39.272,,
,40.318,,
,24.334,,
,40.001,,
,55.868,,
,576.664,,
,618.519,,
,641.692,,
,682.880,,
,735.692,,
,777.819,,
,1096.453,,
,1119.910,,
,980.633,,
,886.982,,
,860.979,,
,733.564,,
,619.520,,
,719.816,,
,762.272,,
,680.949,,
,678.712,,
,676.426,,
,555.891,,
,675.314,,
,692.520,,
,692.113,,
,777.052,,
,796.033,,
,813.121,,
,823.130,,
,884.802,,
,710.249,,
,698.932,,
,722.199,,
,744.932,,
,840.563,,
,790.024,,
,865.597,,
,746.804,,
,780.884,,
,682.021,,
,787.319,,
,994.628,,
,1284.895,,
,1733.946,,
,1754.485,,
,1563.619,,
,1352.166,,
,1421.038,,
,1350.602,,
,1343.763,,
,1217.833,,
,1105.750,,
,929.834,,
,852.294,,
,890.213,,
,885.429,,
,978.670,,
,991.147,,
,1072.440,,
,903.248,,
,913.363,,
,916.838,,
,875.471,,
,774.729,,
,923.774,,
,783.780,,
,797.549,,
,897.459,,
,778.212,,
,857.988,,
,872.290,,
,675.639,,
,687.177,,
,763.445,,
,785.729,,
,730.958,,
,722.586,,
,862.396,,
,808.054,,
,773.549,,
