Positionarray,Intensity,Time,Bleachtimepoint,Bounds
,360.423,,,
,499.047,,,
,363.248,,,
,405.607,,,
,326.101,,,
,446.275,,,
,490.705,,,
,369.221,,,
,347.330,,,
,297.804,,,
,394.961,,,
,509.516,,,
,631.242,,,
,638.127,,,
,645.899,,,
,549.667,,,
,584.001,,,
,556.753,,,
,424.763,,,
,462.737,,,
,459.491,,,
,383.855,,,
,392.301,,,
,366.201,,,
,304.154,,,
,303.657,,,
,421.633,,,
,486.289,,,
,461.573,,,
,432.827,,,
,437.700,,,
,316.292,,,
,472.232,,,
,431.449,,,
,397.382,,,
,408.865,,,
,456.756,,,
,610.933,,,
,575.383,,,
,666.178,,,
,615.439,,,
,556.506,,,
,464.506,,,
,576.173,,,
,707.815,,,
,518.872,,,
,522.904,,,
,552.078,,,
,376.767,,,
,526.687,,,
,526.146,,,
,496.806,,,
,532.062,,,
,437.352,,,
,455.591,,,
,323.818,,,
,360.830,,,
,412.277,,,
,297.529,,,
,376.079,,,
,423.234,,,
,538.179,,,
,481.203,,,
,346.193,,,
,453.232,,,
,376.656,,,
,410.970,,,
,402.477,,,
,401.747,,,
,210.862,,,
,289.955,,,
,352.118,,,
,363.720,,,
,448.883,,,
,434.487,,,
,451.811,,,
,532.899,,,
,567.284,,,
,594.364,,,
,569.227,,,
,610.377,,,
,446.759,,,
,613.204,,,
,701.019,,,
,613.049,,,
,705.760,,,
,736.529,,,
,568.706,,,
,708.646,,,
,782.211,,,
,488.354,,,
,627.279,,,
,667.148,,,
,643.634,,,
,667.695,,,
,721.210,,,
,490.682,,,
,494.637,,,
,796.166,,,
,733.798,,,
,533.525,,,
,538.712,,,
,649.486,,,
,678.218,,,
,628.750,,,
,659.549,,,
,732.363,,,
,748.337,,,
,487.954,,,
,567.785,,,
,490.478,,,
,397.592,,,
,591.329,,,
,496.503,,,
,535.178,,,
,690.412,,,
,627.844,,,
,803.603,,,
,566.889,,,
,498.772,,,
,553.083,,,
,384.832,,,
,488.764,,,
,561.608,,,
,610.261,,,
,749.223,,,
,712.294,,,
,642.453,,,
,711.371,,,
,764.257,,,
,806.777,,,
,538.080,,,
,456.287,,,
,346.824,,,
,403.901,,,
,310.111,,,
,362.212,,,
,346.148,,,
,506.106,,,
,497.909,,,
,446.805,,,
,353.854,,,
,517.506,,,
,454.741,,,
,437.825,,,
,478.987,,,
,519.087,,,
,560.067,,,
,696.355,,,
,486.920,,,
,776.009,,,
,629.373,,,
,687.868,,,
,523.466,,,
,365.086,,,
,595.496,,,
,463.783,,,
,501.893,,,
,496.879,,,
,533.969,,,
,612.220,,,
,677.984,,,
,692.898,,,
,646.015,,,
,659.148,,,
